hr,workingday,temp,casual,registered,weathersit_2,weathersit_3,season_2,season_3,season_4
2,0,0.5,19,71,True,False,False,False,True
1,0,0.24,3,17,True,False,True,False,False
13,0,0.38,67,289,True,False,False,False,True
16,0,0.42,28,106,True,False,False,False,False
6,0,0.16,0,4,True,False,False,False,False
22,0,0.38,14,51,True,False,False,False,True
2,0,0.36,20,61,True,False,True,False,False
20,0,0.32,11,29,True,False,False,False,False
2,0,0.64,18,75,True,False,False,True,False
5,0,0.36,0,4,True,False,True,False,False
9,0,0.36,102,173,True,False,True,False,False
23,0,0.4,9,60,True,False,False,False,True
8,0,0.36,15,32,True,False,True,False,False
1,0,0.24,6,31,True,False,False,False,False
21,0,0.66,46,139,True,False,True,False,False
13,0,0.24,26,202,True,False,False,False,False
7,0,0.36,3,36,True,False,False,False,True
14,0,0.4,164,378,True,False,False,False,True
15,0,0.42,41,154,True,False,False,False,True
9,0,0.38,45,169,True,False,True,False,False
7,0,0.56,12,34,True,False,False,False,True
13,0,0.74,149,214,True,False,True,False,False
6,0,0.4,1,5,True,False,False,False,False
10,0,0.16,7,50,True,False,False,False,False
23,0,0.6,27,123,True,False,False,False,True
0,0,0.6,37,136,True,False,False,False,True
1,0,0.62,14,45,True,False,True,False,False
23,0,0.24,4,66,True,False,False,False,False
10,0,0.7,86,158,True,False,True,False,False
1,0,0.66,10,107,True,False,False,True,False
5,0,0.64,1,3,True,False,False,True,False
10,0,0.4,108,205,True,False,True,False,False
7,0,0.34,7,20,True,False,True,False,False
3,0,0.16,1,24,True,False,False,False,False
4,0,0.64,5,11,True,False,False,True,False
9,0,0.3,36,134,True,False,False,False,True
21,0,0.4,3,31,True,False,False,False,False
3,0,0.4,14,34,True,False,False,False,True
4,0,0.5,1,12,True,False,False,False,True
17,0,0.48,36,75,True,False,False,False,False
1,0,0.3,4,39,True,False,False,False,True
2,0,0.6,18,46,True,False,False,True,False
14,0,0.44,123,291,True,False,True,False,False
16,0,0.62,181,363,True,False,True,False,False
14,0,0.38,42,190,True,False,False,False,True
15,0,0.4,40,122,True,False,False,False,False
14,0,0.54,57,159,True,False,True,False,False
10,0,0.42,41,144,True,False,False,False,True
3,0,0.24,1,10,True,False,False,False,False
23,0,0.44,5,30,True,False,True,False,False
13,0,0.46,198,346,True,False,False,False,False
1,0,0.38,6,31,True,False,True,False,False
18,0,0.28,2,81,True,False,False,False,False
18,0,0.18,7,85,True,False,False,False,False
16,0,0.7,148,133,True,False,False,True,False
21,0,0.42,8,37,True,False,True,False,False
12,0,0.42,74,267,True,False,False,False,True
3,0,0.64,11,42,True,False,False,True,False
1,0,0.26,0,13,True,False,False,False,False
1,0,0.62,22,66,True,False,False,True,False
13,0,0.78,242,181,True,False,False,True,False
16,0,0.7,148,133,True,False,False,True,False
11,0,0.74,226,263,True,False,False,True,False
12,0,0.4,122,238,True,False,True,False,False
1,0,0.36,13,58,True,False,False,False,True
8,0,0.66,20,21,True,False,False,True,False
6,0,0.6,4,13,True,False,False,False,True
16,0,0.72,204,267,True,False,True,False,False
10,0,0.68,138,287,True,False,False,True,False
22,0,0.38,40,116,True,False,True,False,False
3,0,0.18,0,2,True,False,False,False,False
14,0,0.6,121,222,True,False,False,True,False
14,0,0.24,10,88,True,False,False,False,False
0,0,0.36,8,102,True,False,False,False,True
11,0,0.8,219,273,True,False,False,True,False
12,0,0.72,141,212,True,False,False,True,False
10,0,0.74,91,199,True,False,False,True,False
4,0,0.22,1,1,True,False,False,False,False
0,0,0.56,5,81,True,False,True,False,False
1,0,0.34,6,83,True,False,False,False,True
3,0,0.52,4,25,True,False,False,False,True
12,0,0.78,237,210,True,False,False,True,False
20,0,0.44,25,58,True,False,False,False,False
12,0,0.78,237,210,True,False,False,True,False
8,0,0.42,13,52,True,False,False,False,True
18,0,0.44,25,178,True,False,False,False,True
15,0,0.64,89,187,True,False,False,True,False
9,0,0.46,45,96,True,False,True,False,False
8,0,0.62,27,59,True,False,False,False,True
4,0,0.66,7,10,True,False,True,False,False
7,0,0.24,1,27,True,False,False,False,False
18,0,0.74,118,263,True,False,True,False,False
20,0,0.34,12,30,True,False,False,False,False
9,0,0.26,16,33,True,False,False,False,False
6,0,0.16,0,4,True,False,False,False,False
14,0,0.6,226,292,True,False,True,False,False
17,0,0.16,8,100,True,False,False,False,False
7,0,0.46,8,15,True,False,True,False,False
5,0,0.44,0,5,True,False,True,False,False
5,0,0.5,2,7,True,False,False,False,True
16,0,0.4,59,313,True,False,False,False,True
7,0,0.3,1,23,True,False,False,False,False
23,0,0.54,12,63,True,False,False,False,True
8,0,0.34,14,50,True,False,False,False,True
21,0,0.7,28,86,True,False,False,True,False
14,0,0.64,288,372,True,False,True,False,False
23,0,0.72,46,58,True,False,False,True,False
18,0,0.3,15,69,True,False,False,False,False
21,0,0.42,8,37,True,False,True,False,False
9,0,0.38,1,19,True,False,False,False,False
3,0,0.7,9,23,True,False,False,True,False
12,0,0.5,70,234,True,False,False,False,True
14,0,0.42,121,299,True,False,False,False,True
20,0,0.3,2,64,True,False,False,False,False
14,0,0.22,10,89,True,False,False,False,False
23,0,0.72,44,94,True,False,False,True,False
12,0,0.4,122,238,True,False,True,False,False
2,0,0.26,3,47,True,False,False,False,True
20,0,0.72,61,127,True,False,True,False,False
9,0,0.38,17,153,True,False,False,False,True
19,0,0.22,6,52,True,False,False,False,False
12,0,0.74,141,255,True,False,True,False,False
7,0,0.24,1,27,True,False,False,False,False
8,0,0.36,37,88,True,False,True,False,False
13,0,0.8,176,265,True,False,False,True,False
15,0,0.3,11,76,True,False,False,False,False
21,0,0.32,15,124,True,False,False,False,True
9,0,0.38,1,19,True,False,False,False,False
0,0,0.64,24,96,True,False,False,True,False
0,0,0.56,23,111,True,False,True,False,False
12,0,0.44,222,281,True,False,False,False,False
0,0,0.6,37,136,True,False,False,False,True
10,0,0.74,91,199,True,False,False,True,False
17,0,0.56,248,370,True,False,False,False,True
3,0,0.26,4,21,True,False,False,False,True
5,0,0.24,1,4,True,False,True,False,False
12,0,0.7,164,201,True,False,False,False,True
10,0,0.6,90,203,True,False,False,False,True
8,0,0.36,19,126,True,False,True,False,False
7,0,0.6,8,19,True,False,True,False,False
8,0,0.42,13,52,True,False,False,False,True
21,0,0.6,26,155,True,False,False,True,False
10,0,0.7,51,154,True,False,False,True,False
22,0,0.66,40,128,True,False,False,True,False
10,0,0.64,85,190,True,False,False,False,True
23,0,0.44,17,88,True,False,True,False,False
17,0,0.24,14,64,True,False,False,False,False
6,0,0.24,1,7,True,False,False,False,False
2,0,0.24,1,18,True,False,False,False,False
12,0,0.74,181,318,True,False,False,True,False
19,0,0.6,163,296,True,False,True,False,False
21,0,0.3,8,26,True,False,False,False,False
16,0,0.32,62,150,True,False,False,False,False
7,0,0.24,1,27,True,False,False,False,False
12,0,0.2,12,66,True,False,False,False,False
19,0,0.7,184,277,True,False,True,False,False
13,0,0.46,47,47,True,False,False,False,False
16,0,0.66,97,259,True,False,False,True,False
6,0,0.46,5,17,True,False,False,True,False
9,0,0.5,124,206,True,False,False,False,True
5,0,0.62,1,6,True,False,True,False,False
17,0,0.32,29,54,True,False,False,False,False
1,0,0.4,4,31,True,False,False,False,False
16,0,0.4,58,165,True,False,False,False,True
11,0,0.28,21,188,True,False,False,False,True
6,0,0.5,2,29,True,False,False,False,True
13,0,0.78,245,174,True,False,False,True,False
23,0,0.3,19,114,True,False,False,False,True
20,0,0.56,112,209,True,False,True,False,False
19,0,0.34,33,149,True,False,False,False,True
22,0,0.38,26,80,True,False,False,False,True
2,0,0.68,29,86,True,False,False,True,False
6,0,0.02,0,2,True,False,False,False,False
20,0,0.66,67,163,True,False,True,False,False
5,0,0.22,1,9,True,False,False,False,False
2,0,0.64,7,54,True,False,False,True,False
3,0,0.34,1,37,True,False,False,False,True
16,0,0.32,62,150,True,False,False,False,False
8,0,0.62,34,62,True,False,True,False,False
23,0,0.16,2,35,True,False,False,False,False
5,0,0.66,7,12,True,False,True,False,False
11,0,0.44,129,239,True,False,False,False,False
20,0,0.66,123,229,True,False,True,False,False
11,0,0.72,141,236,True,False,True,False,False
18,0,0.5,6,32,True,False,True,False,False
6,0,0.3,1,12,True,False,False,False,False
2,0,0.4,5,27,True,False,False,False,False
15,0,0.5,76,225,True,False,False,False,True
0,0,0.34,9,65,True,False,False,False,False
8,0,0.26,9,35,True,False,False,False,False
18,0,0.46,71,101,True,False,True,False,False
6,0,0.3,2,8,True,False,False,False,True
7,0,0.4,0,1,True,False,False,False,False
12,0,0.42,74,267,True,False,False,False,True
5,0,0.34,0,5,True,False,False,False,False
1,0,0.52,4,43,True,False,True,False,False
17,0,0.82,205,258,True,False,False,True,False
18,0,0.72,256,315,True,False,True,False,False
2,0,0.58,14,54,True,False,False,False,True
3,0,0.64,10,32,True,False,False,True,False
20,0,0.32,11,29,True,False,False,False,False
3,0,0.34,2,3,True,False,False,False,False
1,0,0.68,15,100,True,False,False,True,False
13,0,0.36,110,339,True,False,False,False,True
20,0,0.38,19,74,True,False,True,False,False
10,0,0.22,27,59,True,False,True,False,False
6,0,0.04,0,1,True,False,False,False,False
18,0,0.6,51,126,True,False,False,True,False
4,0,0.32,8,8,True,False,False,False,True
15,0,0.4,40,122,True,False,False,False,False
9,0,0.7,88,144,True,False,False,True,False
22,0,0.62,42,89,True,False,True,False,False
7,0,0.7,2,26,True,False,False,True,False
19,0,0.4,16,158,True,False,False,False,True
9,0,0.58,32,175,True,False,False,True,False
6,0,0.62,5,10,True,False,True,False,False
2,0,0.42,14,55,True,False,True,False,False
19,0,0.82,80,137,True,False,False,True,False
17,0,0.82,205,258,True,False,False,True,False
6,0,0.46,5,17,True,False,False,True,False
3,0,0.5,5,30,True,False,True,False,False
21,0,0.64,98,192,True,False,True,False,False
3,0,0.62,15,30,True,False,False,True,False
12,0,0.42,94,136,True,False,True,False,False
13,0,0.46,60,130,True,False,False,False,False
14,0,0.36,136,319,True,False,False,False,True
15,0,0.52,109,242,True,False,False,False,True
21,0,0.36,14,92,True,False,False,False,True
2,0,0.38,12,24,True,False,True,False,False
9,0,0.34,22,65,True,False,True,False,False
0,0,0.44,18,62,True,False,True,False,False
10,0,0.74,91,199,True,False,False,True,False
17,0,0.48,60,104,True,False,False,False,False
9,0,0.4,26,92,True,False,True,False,False
3,0,0.3,3,12,True,False,False,False,False
6,0,0.4,2,9,True,False,False,False,False
8,0,0.24,8,48,True,False,False,False,False
4,0,0.54,2,7,True,False,True,False,False
12,0,0.7,164,201,True,False,False,False,True
4,0,0.32,0,3,True,False,False,False,False
1,0,0.32,1,15,True,False,False,False,False
3,0,0.26,1,14,True,False,False,False,True
11,0,0.38,74,218,True,False,False,False,True
12,0,0.34,111,409,True,False,False,False,True
3,0,0.46,2,4,True,False,False,False,False
15,0,0.52,148,206,True,False,False,True,False
11,0,0.62,118,268,True,False,False,False,True
5,0,0.52,0,4,True,False,True,False,False
13,0,0.36,11,64,True,False,False,False,False
10,0,0.38,69,229,True,False,False,False,True
11,0,0.26,82,144,True,False,False,False,False
6,0,0.62,0,3,True,False,False,True,False
8,0,0.7,28,90,True,False,False,True,False
16,0,0.38,89,354,True,False,False,False,True
1,0,0.26,0,13,True,False,False,False,False
23,0,0.22,5,30,True,False,False,False,False
18,0,0.5,6,32,True,False,True,False,False
5,0,0.4,0,6,True,False,True,False,False
12,0,0.7,216,186,True,False,True,False,False
14,0,0.38,42,190,True,False,False,False,True
9,0,0.24,9,83,True,False,False,False,False
10,0,0.4,69,81,True,False,True,False,False
22,0,0.24,2,19,True,False,False,False,False
5,0,0.56,2,3,True,False,False,False,True
7,0,0.26,2,16,True,False,True,False,False
7,0,0.74,8,58,True,False,False,True,False
2,0,0.04,0,11,True,False,False,False,False
14,0,0.5,98,304,True,False,False,False,True
0,0,0.3,3,50,True,False,False,False,False
12,0,0.42,74,267,True,False,False,False,True
0,0,0.64,6,99,True,False,False,True,False
16,0,0.56,134,235,True,False,False,True,False
8,0,0.28,19,71,True,False,False,False,True
7,0,0.5,16,11,True,False,True,False,False
6,0,0.24,1,15,True,False,False,False,True
18,0,0.48,37,115,True,False,False,False,False
2,0,0.5,15,37,True,False,True,False,False
13,0,0.4,148,399,True,False,False,False,True
23,0,0.36,4,29,True,False,False,False,True
3,0,0.24,5,18,True,False,False,False,True
6,0,0.04,0,1,True,False,False,False,False
5,0,0.36,0,4,True,False,True,False,False
4,0,0.52,5,8,True,False,True,False,False
16,0,0.76,121,257,True,False,True,False,False
7,0,0.24,2,12,True,False,False,False,False
18,0,0.66,122,261,True,False,False,True,False
6,0,0.26,0,4,True,False,False,False,False
6,0,0.4,2,9,True,False,False,False,False
15,0,0.5,113,153,True,False,True,False,False
10,0,0.36,42,215,True,False,False,False,True
19,0,0.28,6,78,True,False,False,False,False
10,0,0.36,41,113,True,False,True,False,False
2,0,0.64,16,48,True,False,True,False,False
0,0,0.3,9,108,True,False,False,False,True
12,0,0.32,26,67,True,False,False,False,False
12,0,0.7,216,186,True,False,True,False,False
7,0,0.16,2,11,True,False,False,False,False
21,0,0.38,20,72,True,False,False,False,True
3,0,0.28,5,20,True,False,False,False,True
3,0,0.62,22,25,True,False,True,False,False
15,0,0.5,154,160,True,False,False,False,True
8,0,0.16,3,30,True,False,False,False,False
0,0,0.68,48,89,True,False,True,False,False
11,0,0.64,121,214,True,False,True,False,False
1,0,0.36,5,37,True,False,True,False,False
7,0,0.4,14,25,True,False,True,False,False
0,0,0.56,18,106,True,False,False,True,False
22,0,0.66,69,93,True,False,False,True,False
12,0,0.4,122,238,True,False,True,False,False
8,0,0.56,48,549,True,False,True,False,False
13,0,0.4,120,269,True,False,True,False,False
14,0,0.64,288,372,True,False,True,False,False
6,0,0.24,0,11,True,False,False,False,True
18,0,0.66,156,278,True,False,True,False,False
3,0,0.16,1,7,True,False,False,False,False
2,0,0.54,20,54,True,False,True,False,False
13,0,0.42,110,257,True,False,True,False,False
16,0,0.66,350,433,True,False,False,True,False
22,0,0.46,32,68,True,False,True,False,False
5,0,0.34,8,10,True,False,True,False,False
21,0,0.6,74,156,True,False,True,False,False
0,0,0.28,4,15,True,False,False,False,False
20,0,0.3,22,81,True,False,False,False,False
0,0,0.6,17,96,True,False,False,True,False
8,0,0.26,9,35,True,False,False,False,False
7,0,0.74,8,58,True,False,False,True,False
21,0,0.4,17,134,True,False,False,False,True
13,0,0.38,67,289,True,False,False,False,True
20,0,0.44,12,58,True,False,False,False,False
23,0,0.62,34,124,True,False,False,True,False
2,0,0.4,1,27,True,False,False,False,False
18,0,0.46,47,216,True,False,True,False,False
13,0,0.48,75,316,True,False,False,False,True
13,0,0.4,148,399,True,False,False,False,True
13,0,0.72,186,331,True,False,False,True,False
15,0,0.68,111,142,True,False,False,True,False
23,0,0.26,0,32,True,False,False,False,False
19,0,0.74,99,227,True,False,True,False,False
10,0,0.36,42,215,True,False,False,False,True
19,0,0.7,184,277,True,False,True,False,False
3,0,0.26,4,21,True,False,False,False,True
19,0,0.38,47,83,True,False,True,False,False
23,0,0.78,31,152,True,False,False,True,False
9,0,0.52,96,153,True,False,True,False,False
2,0,0.58,14,54,True,False,False,False,True
12,0,0.16,24,161,True,False,False,False,False
18,0,0.66,122,261,True,False,False,True,False
22,0,0.22,3,36,True,False,False,False,False
1,0,0.44,15,59,True,False,True,False,False
9,0,0.62,74,78,True,False,True,False,False
13,0,0.38,67,289,True,False,False,False,True
20,0,0.28,18,67,True,False,True,False,False
12,0,0.66,143,270,True,False,False,False,True
6,0,0.3,0,5,True,False,False,False,False
6,0,0.66,8,26,True,False,False,True,False
11,0,0.2,2,60,True,False,False,False,False
13,0,0.22,9,56,True,False,False,False,False
6,0,0.32,4,17,True,False,False,False,True
10,0,0.42,36,93,True,False,True,False,False
6,0,0.34,0,6,True,False,False,False,True
14,0,0.54,57,159,True,False,True,False,False
10,0,0.72,97,163,True,False,False,True,False
13,0,0.22,9,56,True,False,False,False,False
4,0,0.26,0,3,True,False,False,False,True
15,0,0.5,76,225,True,False,False,False,True
7,0,0.7,2,26,True,False,False,True,False
8,0,0.7,14,62,True,False,False,True,False
12,0,0.42,94,136,True,False,True,False,False
18,0,0.24,12,113,True,False,False,False,False
10,0,0.7,107,137,True,False,False,True,False
6,0,0.3,0,2,True,False,False,False,False
19,0,0.74,159,214,True,False,True,False,False
6,0,0.62,5,18,True,False,False,True,False
3,0,0.66,19,41,True,False,False,True,False
9,0,0.7,28,128,True,False,False,True,False
17,0,0.56,248,370,True,False,False,False,True
6,0,0.64,11,27,True,False,False,True,False
18,0,0.48,37,115,True,False,False,False,False
23,0,0.3,12,41,True,False,False,False,True
22,0,0.66,69,93,True,False,False,True,False
6,0,0.4,2,9,True,False,False,False,False
16,0,0.2,6,76,True,False,False,False,False
1,0,0.3,5,20,True,False,False,False,False
13,0,0.4,120,269,True,False,True,False,False
12,0,0.36,74,320,True,False,False,False,True
5,0,0.64,1,3,True,False,False,True,False
16,0,0.7,154,248,True,False,False,False,True
22,0,0.66,69,93,True,False,False,True,False
0,0,0.7,21,114,True,False,False,True,False
20,0,0.42,12,142,True,False,False,False,True
8,0,0.4,1,8,True,False,False,False,False
23,0,0.54,12,63,True,False,False,False,True
9,0,0.16,8,39,True,False,False,False,False
5,0,0.32,1,3,True,False,False,False,False
0,0,0.66,31,90,True,False,False,True,False
14,0,0.36,94,118,True,False,True,False,False
8,0,0.14,1,11,True,False,False,False,False
1,0,0.16,2,18,True,False,False,False,False
11,0,0.24,23,85,True,False,True,False,False
21,0,0.4,36,107,True,False,True,False,False
17,0,0.38,128,129,True,False,True,False,False
